jobName,jobCategory,education,city,releaseDate,jobCity,experience,salary,jobDesc,url,sourceCn,jobId,jobUrl,sourceName,salary_mid,exp_min,exp_max
游戏文案策划,其他,本科,上海,2021-03-16,上海,不限,10000-20000,职位描述：1、本科及以上学历，文史类专业优先；2、热爱动漫、剧情向游戏、电影、动漫等；3、具有逻辑思维能力和基本的文字素养；有成熟的写作经验者优先；4、优秀的团队精神、沟通能力及责任感。需提供作品,https://www.lagou.com/jobs/8263407.html?utm_source=m_cf_seo_ald_zhw,百度招聘,5f36f4624f614271958423f4ce53d018,https://www.lagou.com/jobs/8263407.html?utm_source=m_cf_seo_ald_zhw,百度招聘,15000.0,,
WEB开发工程师（MJ000086）,技术开发,本科,上海,2021-03-16,上海,1-3年,10000-20000,职位描述：岗位职责：1、负责网站CMS开发，完成数据交互、动态信息展现；2、负责运营活动模块化开发，完成前端效果、表单提交等模块；3、使用JS编写封装良好的前端交互组件，可以跨端运行；任职要求：1、本科及以上学历，2年（含）以上相关工作经验；2、热爱前端技术，个性乐观开朗，逻辑性强，善于和各种背景的人沟通合作；3、精通Web前端技术，包括手机端的(X)HTML/CSS/Ja *** 等，能够解决浏览器兼容性问题；4、了解weex、flutter等跨端的语言者优先；5、有其他语言的开发经验，比如php/go优先考虑。,https://www.lagou.com/jobs/5337053.html?utm_source=m_cf_seo_ald_zhw,百度招聘,cf0acbb2fda80370e051ba423b409175,https://www.lagou.com/jobs/5337053.html?utm_source=m_cf_seo_ald_zhw,百度招聘,15000.0,1.0,3.0
剧情文案策划（MJ000073）,其他,本科,上海,2021-03-16,上海,不限,10000-20000,职位描述：工作内容：1、架构游戏世界观，使用各种游戏内的方式传达想法，创造直击心灵的游戏体验；2、设定游戏角色，设计游戏剧情；3、参与团队协作，共同完成项目组内文案方面的沟通、协调、创作等工作。工作要求：1、擅长团队协作，具有理解和沟通能力；2、对游戏世界的架构有自己的想法，对构建有趣的游戏世界有所期待；3、具有逻辑思维能力和基本的文字素养；4、对市场把握敏感，了解游戏受众,https://www.lagou.com/jobs/5337066.html?utm_source=m_cf_seo_ald_zhw,百度招聘,47df3f36fe851681f90f514c0b6e5d77,https://www.lagou.com/jobs/5337066.html?utm_source=m_cf_seo_ald_zhw,百度招聘,15000.0,,
游戏编剧实习生（MJ001003）,其他,本科,上海,2021-03-16,上海,1年以下,5000-10000,职位描述：可以接触的方向包括：世界观架构、角色创作和深化、游戏故事创作、活动主题包装等。通过筛选的同学，将有可能在上线项目/神秘新项目实习体验：我们希望你：担任游戏世界的开拓者，拥有优秀的内容创作能力，能够基于对IP的理解，结合具体需求，进行游戏内容的创作，能够渐渐了解游戏研发流程，了解一款游戏，一次活动的诞生，不断为游戏内容注入新的生命力，拓宽游戏世界，延展游戏故事，希望喜爱游戏的你，为与一群人一同创作出杰出的游戏作品而感到热血沸腾。,https://www.lagou.com/jobs/7268457.html?utm_source=m_cf_seo_ald_zhw,百度招聘,f99cf6486e7a47b1abb4404b4d0bfdef,https://www.lagou.com/jobs/7268457.html?utm_source=m_cf_seo_ald_zhw,百度招聘,7500.0,1.0,1.0
公关专员,其他,本科,上海,2021-03-16,上海,1-3年,10000-15000,职位描述：工作内容：1.制定危机公关应对策略，协助突发事件的处理，能快速、熟练产出各类声明2.负责游戏产品和公司的PR宣传，配合游戏、公司节点进行选题策划，独立产出原创稿件3.日常维护公司媒体资源任职要求：1.两年以上工作经验，曾在游戏行业、二次元相关行业、娱乐影视行业工作，有二次元游戏公司任职经验优先2.了解二次元圈层用户，对内容有较强敏感度，具有强抗压能力3.社交达人，熟悉各大社交平台运营规则，曾运营过个人社交账号、有不错粉丝基数的优先4.有多款二次元游戏，或现象级游戏公关经验者优先,https://www.lagou.com/jobs/7245991.html?utm_source=m_cf_seo_ald_zhw,百度招聘,a4d564f976d454b57003ddf15b3bba71,https://www.lagou.com/jobs/7245991.html?utm_source=m_cf_seo_ald_zhw,百度招聘,12500.0,1.0,3.0
资深引擎程序员,其他,本科,上海,2021-03-16,上海,不限,25000-50000,"职位描述：岗位职责1客户端引擎模块的开发和优化2客户端游戏系统模块的框架设计和逻辑开发职位要求1熟练掌握C++,使用过C++开发商业过上线游戏项目，三年（资深五年）以上游戏程序经验2有3D引擎（unity3d，unreal，cryEngine等）开发经验，使用UE4引擎者优先3有如下任意方向引擎开发有专精者优先，动画技术，物理引擎，特效，状态同步技术，动态场景加载技术，内存管理优化，过程化生成技术，性能调优，工具链开发等4良好的代码风格，编程习惯，熟练掌握各种数据结构和算法。5**本科以上学历，计算机相关专业",https://www.lagou.com/jobs/6473104.html?utm_source=m_cf_seo_ald_zhw,百度招聘,e3f93dbc924bee57a9747faa49bdc881,https://www.lagou.com/jobs/6473104.html?utm_source=m_cf_seo_ald_zhw,百度招聘,37500.0,,
项目管理,其他,本科,上海,2021-03-16,上海,3-5年,15000-30000,职位描述：岗位职责：1、负责游戏研发项目管理工作，包含计划制定、跟踪、控制以及经验总结；2、协调和组织团队各项研发工作，控制风险，解决问题；3、参与团队内部各项研发流程的推进和优化；任职要求：1、具有2年及以上游戏项目管理经验；2、经历过至少一款游戏的完整上线和版本迭代，有丰富游戏经验者优先；3、具备良好的逻辑分析能力和学习能力，有出色的组织规划能力和管理能力。4、优秀的沟通、组织与协调能力，能很快融入团队，能清晰、准确的在团队中传达自己的想法，并敢于提出自己的想法和建议；5、做事认真负责、细心严谨，具备自我激励、团队精神、责任心和工作主动性；6、拥有PMP证书或ScrumMaster认证优先。,https://www.lagou.com/jobs/6775841.html?utm_source=m_cf_seo_ald_zhw,百度招聘,0d8794d29052bb66147c272814c114b2,https://www.lagou.com/jobs/6775841.html?utm_source=m_cf_seo_ald_zhw,百度招聘,22500.0,3.0,5.0
高级服务器开发工程师,技术开发,本科,上海,2021-03-16,上海,3-5年,15000-30000,职位描述：工作内容：1、负责手游服务器端的功能开发；2、分析策划案的技术可行性，根据策划文档，独立设计开发相应的游戏模块；任职要求：1、本科及以上计算相关专业，至少1年服务器开发经验2、熟悉lua和c++，熟悉Golang、c#、java语言更佳3、优秀的数据结构与算法基础,https://www.lagou.com/jobs/6835602.html?utm_source=m_cf_seo_ald_zhw,百度招聘,64b59033111c94f6061f5cd4ee589adb,https://www.lagou.com/jobs/6835602.html?utm_source=m_cf_seo_ald_zhw,百度招聘,22500.0,3.0,5.0
物理引擎开发工程师,技术开发,本科,上海,2021-03-16,上海,不限,20000-40000,职位描述：岗位职责：1.负责UE4物理、破碎等模块的开发与优化2.实现游戏内物理、破碎模拟效果3.负责UE4物理、破碎插件工具的开发和维护任职要求：1.精通C/C++，熟悉设计模式，熟悉多线程编程2.良好的数学基础，熟悉物理引擎架构3.有UE4开发经验，了解美术资源制作工具和流程4.能熟练阅读英文技术文档5.学习能力强，积极主动，沟通良好，具备团队合作精神以下为加分项：1.熟悉GPU架构，有图形或游戏软件性能优化经验优先2.熟悉Android、IOS的运行机制和架构体系3.有3D手游开发经验优先,https://www.lagou.com/jobs/7171168.html?utm_source=m_cf_seo_ald_zhw,百度招聘,9140ace725038776d6f6fc524d660c4c,https://www.lagou.com/jobs/7171168.html?utm_source=m_cf_seo_ald_zhw,百度招聘,30000.0,,
二次元原画,其他,本科,上海,2021-03-16,上海,3-5年,15000-30000,职位描述：工作内容：１.参与项目原画方面的工作，能够输出高品质的符合风格的设定；２.能够独立绘制人设立绘，服装，CG插图，Q版等；任职要求：１.美术及动画专业优先；２.有相关实习或商稿经验优先；３.具备扎实的美术基础，造型能力强；４.熟练掌握Photoshop、SAI等常用绘图软件；５.热爱游戏行业，能承受工作中的压力和挑战；６.有良好的沟通能力和团队合作能力，能向项目发展方向去努力，有上进心；７.具备优秀的学习能力，能够按要求完成工作。,https://www.lagou.com/jobs/7004644.html?utm_source=m_cf_seo_ald_zhw,百度招聘,24219e0790cdc1960b9b7466b19c0875,https://www.lagou.com/jobs/7004644.html?utm_source=m_cf_seo_ald_zhw,百度招聘,22500.0,3.0,5.0
游戏美术实习生（MJ001004）,其他,本科,上海,2021-03-16,上海,1年以下,5000-10000,职位描述：可以接触的方向包括：角色立绘创作、卡牌插画设计、时尚服装设计、场景概念设计、场景原画设计等。通过筛选的同学，将有可能在上线项目/神秘新项目/艺术中心实习体验：我们希望你：担任游戏世界的视觉传达者，拥有优秀的审美意识及设计能力，综合素质扎实，热爱游戏、电影行业及动漫文化，并且愿意学习有关的新知识，具备一定的美术设计理论知识，对流行趋势有敏锐的洞察力，思维灵活、富于创新、并对先进的设计理念和技术有较强的理解能力和表达能力，能够熟练运用PhotoshopSAI等绘画工具，具备较强的角色、服饰、道具设计和细节刻画能力，加分项：掌握一定3D技术辅助设计【例如：SketchUp，Zbrush，Maya】等软件。,https://www.lagou.com/jobs/7268364.html?utm_source=m_cf_seo_ald_zhw,百度招聘,f3e97ad4ceb854c96b414092d73e14c6,https://www.lagou.com/jobs/7268364.html?utm_source=m_cf_seo_ald_zhw,百度招聘,7500.0,1.0,1.0
交互设计师,技术开发,本科,上海,2021-03-16,上海,不限,15000-25000,职位描述：岗位职责：1.负责移动端的网络游戏产品的UE设计工作2.能够独立分析目标用户的需求、习惯和偏好，完成需求模型整理（从UE角度整理需求模型），完成UI交互原型的设计工作。3.能够从UE角度对游戏功能结构，系统玩法、UI等方面给予建议和落地方案，提高产品的易用性和愉悦度。4.能够针对单个产品制定交互规范，并能推动规范的落地实施。5.对现有产品进行易用性分析，提出改进方案，持续优化产品用户体验。6.具备团队合作精神，可以协调和跟进好策划、程序、美术的开发工作，以保证实际结果无限接近设计稿。背景职位要求：1.理解用户需求，具备系统的设计方法和扎实的设计能力。2.对用户体验和交互设计有自己的认知，抱有浓厚的兴趣，并能精确的分析一些经典案例的。3.工作热心，主动，注重沟通效率，注重团队协作，有强烈的责任感。4.具备3年以上游戏行业交互设计相关工作经验。,https://www.lagou.com/jobs/7138579.html?utm_source=m_cf_seo_ald_zhw,百度招聘,3e4125a22a4e278964dd01b6b5d3d392,https://www.lagou.com/jobs/7138579.html?utm_source=m_cf_seo_ald_zhw,百度招聘,20000.0,,
运维开发工程师,技术开发,本科,上海,2021-03-16,上海,3-5年,15000-25000,职位描述：岗位职责:1、负责运维相关平台设计和开发工作，参与运维体系建设；2、参与相关平台系统的日常管理和运维，参与系统相关的运维；3、负责运维平台自动化开发与维护，包括对开源软件的二次开发；4、参与开发实现服务器的自动化配置、管理、监控；5、需要在不同的运维场景和业务场景中快速完成具有挑战性的项目；任职资格条件:1.大学本科及以上学历，计算机相关专业，有5年以上相关工作经验者；2.熟练掌握python技术栈需要掌握Django/Flask等至少其中一种web开发框架。3.熟练掌握html/css/js/jquery前端技术。能熟练运用bootstrap框架4.深入理解linux系统，熟悉Nginx、Apache、Tomcat等的工作原理，熟悉常用的中间件（RabbitMQ|RocketMQ、Memcached、Zookeeper、Etcd、Consul等）；5.熟悉常用开源监控工具（zabbix、grafana、cat、prometheus、pinpoint）;6.熟悉MongoDB、MySQL、Redis等数据库，具备一定的数据库使用维护经验；7.开发过公有云或者私有云管理平台;8.熟悉掌握Python/Golang至少一种以上编程语言。9.工作责任心强，良好的学习能力、沟通能力，团队合作精神；工作踏实努力，能承受工作压力；加分项：1..熟悉DevOps的理念和结构，有服务规范化和流程化推广经验优先考虑；2.熟悉消息队列、分布式缓存、分布式存储经验者优先考虑。3.有Storm/spark等大数据开发经验者优先考虑4.有日志分析开发经验者优先5.熟悉Docker、Kubernetes容器集群管理系统,https://www.lagou.com/jobs/7738682.html?utm_source=m_cf_seo_ald_zhw,百度招聘,018d649b3e37ea7d326ff30d0907148a,https://www.lagou.com/jobs/7738682.html?utm_source=m_cf_seo_ald_zhw,百度招聘,20000.0,3.0,5.0
高级/资深游戏测试开发工程师（MJ000340）,技术开发,本科,上海,2021-03-16,上海,不限,20000-30000,职位描述：岗位职责：1、专注提高产品测试效率和测试质量，开发自动化测试工具；2、积极挖掘游戏产品测试的工具需求，并主导测试工具的实现；3、改进当前测试工具，整合并推进实现平台化。任职要求：1、**本科及以上学历，计算机相关专业。2、熟悉至少一门开发语言，包含且不限于python、java、lua等。深入理解数据结构、算法、操作系统和网络等知识者尤佳；3、热爱测试工作，对游戏测试技术有很强的钻研精神，并能运用到实际工作中；4、良好的沟通、表达能力和团队合作精神。5、熟悉unity引擎者优先。,https://www.lagou.com/jobs/5796542.html?utm_source=m_cf_seo_ald_zhw,百度招聘,98c798471a65038aa8c0ab1dfa91caf0,https://www.lagou.com/jobs/5796542.html?utm_source=m_cf_seo_ald_zhw,百度招聘,25000.0,,
布料模拟研究员（X6）（MJ000978）,其他,本科,上海,2021-03-16,上海,不限,20000-40000,"职位描述：岗位职责：1.调研和实现布料模拟方向的前沿技术，探索其在游戏中的应用2.负责UE4布料模拟的开发和维护任职要求：1.扎实的机器学习和深度学习基础，有算法开发经验2.熟悉深度学习框架，包括但不限于Tensorflow、Pytorch、Caffe、MXNet3.熟悉Python/C++4.对深度学习在布料模拟的研究与应用有浓厚的兴趣5.研究能力强，在相关方面的**杂志/会议（例如ICASSP,INTERSPEECH等）发表过论文者优先",https://www.lagou.com/jobs/7171184.html?utm_source=m_cf_seo_ald_zhw,百度招聘,115ef1b6ff52a698a7757b660bc79247,https://www.lagou.com/jobs/7171184.html?utm_source=m_cf_seo_ald_zhw,百度招聘,30000.0,,
QA测试工程师（MJ000057）,技术开发,本科,上海,2021-03-16,上海,1-3年,8000-16000,职位描述：岗位职责：1、负责游戏系统的功能性和易用性测试；2、负责游戏测试用例的编写；3、负责游戏BUG以及建议的提交，能及时跟踪并协助相关工作人员解决问题；4、协助策划对其他游戏产品进行易用性分析，并对自己产品给出合理建议；5、能自行合理安排测试内容并有效的在节点时间内完成测试工作，善于寻找游戏Bug，可以胜任重复性工作。任职要求：1、计算机相关专业，本科以上学历；2、两年以上游戏测试相关工作经验；3、掌握常用的测试软件，熟悉测试流程；4、良好的测试能力，设计的测试用例质量高，对缺陷敏感度高，优秀的质量意识和风险意识；5、由于测试任务的不定性，能够接受不稳定的工作时间段；6、熟悉当前手机游戏市场，并有Unity3D项目经验优先；7、热爱游戏；8、加分项：掌握日语/韩语/英语。,https://www.lagou.com/jobs/5334572.html?utm_source=m_cf_seo_ald_zhw,百度招聘,328fe384b6d785f6767707b3e411f1d9,https://www.lagou.com/jobs/5334572.html?utm_source=m_cf_seo_ald_zhw,百度招聘,12000.0,1.0,3.0
数值策划（MJ000003）,其他,本科,上海,2021-03-16,上海,3-5年,15000-30000,职位描述：工作内容：1、负责游戏中各类数值的分析，调节游戏数值的平衡，为各系统提供数值模型和数据支持；2、完善游戏数值系统的合理性、平衡性和可持续性。职位要求：1、本科及以上学历，理工类专业优先，2年以上游戏行业数值策划经验；2、负责过上线产品的单独模块的数值规划；3、热爱游戏，熟悉游戏行业，对市场定位有清晰认知，有深刻的游戏理解；4、踏实耐心，善于沟通，逻辑思维能力较强。,https://www.lagou.com/jobs/5337062.html?utm_source=m_cf_seo_ald_zhw,百度招聘,b1c65f601a83d896b4975baa7eb8dd8a,https://www.lagou.com/jobs/5337062.html?utm_source=m_cf_seo_ald_zhw,百度招聘,22500.0,3.0,5.0
衍生品设计师 （MJ000983）（奇迹暖暖）,技术开发,不限,上海,2021-03-16,上海,不限,8000-12000,职位描述：职位描述： 1.负责游戏IP周边衍生品的产品创意及设计，在理解自有游戏IP定位和卖点的基础上，应用相关图库素材设计周边产品。 2.研究各类IP周边衍生品，把握动漫游戏及衍生品市场动态和流行热点，参与周边创意策 略的讨论与产品制作方向的确定，完成上级安排的设计任务。 3.参与周边衍生品的规划讨论及与游戏项目组的内部沟通，确保设计的周边产品符合IP 消费者的需求。 4.熟悉周边衍生品的开发流程。在周边衍生品的开发周期内，对周边产品的样式、材质、 细节进行确认，对样品进行反馈整合及对最终大货样品的效果确认并负责。 任职要求： 1.良好的审美能力和出色的美术设计基础，工业平面设计等相关设计专业本科或以上，1年以上动漫游戏文创潮玩领域周边衍生品相关工作经验。擅长美术视觉素材创作，有较强的手绘能力者优先。 2.对周边设计及包装设计有深入理解和应用能力，能够有效执行并把控从设计完稿到产品后期制作的准确度与完成度，有动漫游戏文创潮玩等泛二次元领域从业经验者优先。 3.了解主流IP衍生品的设计制作流程，熟悉印刷品、文创、日用品、3C数码、毛绒玩具、潮流玩具、服装配饰等品类的设计应用和生产工艺。 4.熟练使用PSAISAI等制图绘图软件完成平面设计工作，有3D建模和渲染图稿制作能力者更佳。 5.请随简历提供个人作品，要求至少包含不少于五种不同品类的周边衍生品独立设计展示。,http://www.liepin.com/job/detail/?returnUrl=https%3A%2F%2Fwww.liepin.com%2Fjob%2F1935032463.shtml%3Fmscid%3Ds_00_002,百度招聘,d882159737d64d75f62b661c6774b7bf,http://www.liepin.com/job/detail/?returnUrl=https%3A%2F%2Fwww.liepin.com%2Fjob%2F1935032463.shtml%3Fmscid%3Ds_00_002,百度招聘,10000.0,,
系统策划（MJ000002）,其他,本科,上海,2021-03-16,上海,3-5年,15000-25000,职位描述：工作内容：1、负责游戏主要系统模块的设计及优化；2、负责游戏运营活动设计，包括玩法、规则、数值结构、交互体验等，设计功能相关的配置表；3、持续完善游戏体验及视觉表现；4、与项目组内其他成员充分沟通，提出并跟进需求直至完成验收。职位要求：1、本科及以上学历，2年以上游戏行业策划经验；2、负责过上线产品的重要功能设计；3、热爱游戏，熟悉游戏行业，对市场定位有清晰认知，有深刻的游戏理解；4、踏实耐心，善于沟通，逻辑思维能力较强。,https://www.lagou.com/jobs/5337060.html?utm_source=m_cf_seo_ald_zhw,百度招聘,7d08a81353bd769de926c541ab98fc02,https://www.lagou.com/jobs/5337060.html?utm_source=m_cf_seo_ald_zhw,百度招聘,20000.0,3.0,5.0
游戏运维工程师（MJ000532）,技术开发,本科,上海,2021-03-16,上海,3-5年,15000-25000,"职位描述：工作职责负责自研手游的技术运营运维工作,保障服务处于高可用的水平，包括日常的部署、升级、扩容、缩容、告警处理、故障解决、容灾演练等；负责运维相关提升开发运营效率的支撑工具的开发负责跟进移动游戏业务从接入到上线全过程的技术运营解决方案；解决业务上线过程及长期运营中，遇到的技术问题，发现运营风险及技术难点，优化业务流程，优化游戏架构，提升运维工作效率和服务质量；与项目组建立良好的合作沟通与信任关系，对业务存在的风险问题进行定期反馈和改善跟进，保障业务稳定运行；负责手游用户体验的数据处理和运营工具开发工作。工作要求3年以上工作经验，熟悉Linux操作系统运维，具有快速定位问题和问题解决能力；计算机或相关专业本科或以上学历；精通Python语言开发；熟练掌握Linux操作系统的管理具备RHCE者优先；具有主流公有云维护经验熟练掌握ZabbixPrometheusGrafana等监控工具；熟练掌握CICD中需要用到的开源工具如JenkinsJiraAnsibleSaltstackSupervisor等工具的运用熟练掌握Nodejs、Nginx、Tomcat等；精通掌握Shell，熟悉数据库架构及SQL；有大型互联网公司自动化运维经验者优先。",https://www.lagou.com/jobs/6233895.html?utm_source=m_cf_seo_ald_zhw,百度招聘,42a3de6ba0bb03312ecf1e56ea4ab776,https://www.lagou.com/jobs/6233895.html?utm_source=m_cf_seo_ald_zhw,百度招聘,20000.0,3.0,5.0
cocos客户端开发（MJ001015）,技术开发,本科,上海,2021-03-16,上海,3-5年,12000-20000,职位描述：岗位职责：1、负责基于cocos2d-x-lua的手机平台的游戏客户端开发；2、负责游戏模块功能开发、逻辑开发、UI实现等；3、配合策划，美术设计完成游戏开发，确保游戏产品按时上线；任职要求：1、熟练掌握cocos2dx开发，熟悉c++与lua的开发模式；2、熟悉android或ios平台，有相关应用开发经验者优先；3、喜欢编程，对技术有钻研精神，热爱游戏，对事业充满热情。4、最大化的实现美术表现需求同时满足性能的保障；5、研发所需的各类工具，编辑器等内容的再开发以及调整优化；6、良好的沟通和学习能力，能承受工作压力，有独立开发能力，有团队合作精神。,https://www.lagou.com/jobs/7301751.html?utm_source=m_cf_seo_ald_zhw,百度招聘,7289c55ae7c667825ee3734c92212c9d,https://www.lagou.com/jobs/7301751.html?utm_source=m_cf_seo_ald_zhw,百度招聘,16000.0,3.0,5.0
手游测试主管,其他,本科,上海,2021-03-16,上海,3-5年,18000-35000,职位描述：岗位描述：1、参与手游项目的研发全过程，统筹和组织功能测试工作；2、优化、提高团队的测试效率和输出质量，主动发现问题并优化改善，做好过程和结果的积极反馈和团队的提升工作；3、识别研发过程风险，预警并推动风险解决；4、规划项目测试团队的建设和培养。岗位要求：1、计算机软件相关专业本科或及以上学历，3年及以上游戏测试工作经验；2、熟悉游戏研发流程，熟悉游戏测试主流工具或技术，在游戏测试领域有丰富经验，具备扎实的计算机基础和优秀的逻辑思维能力，热爱游戏；3、乐于沟通，有较好的敬业精神、团队合作精神和领导力；4、具备2年或以上团队管理、培养经验。,https://www.lagou.com/jobs/6268590.html?utm_source=m_cf_seo_ald_zhw,百度招聘,48669f6036a91665507116fc55a5f5c6,https://www.lagou.com/jobs/6268590.html?utm_source=m_cf_seo_ald_zhw,百度招聘,26500.0,3.0,5.0
web前端开发工程师,技术开发,不限,上海,2021-03-16,上海,1年以下,15000-25000,职位描述：岗位职责：1.负责手游项目平台（官网、活动页、后台）前端维护、开发；2.根据产品设计文档，开发相关微信小程序职位要求：1.本科以上学历，1年左右的相关前端开发经验；2.熟练掌握前端开发技术，包括html5、css3等，了解各项技术的标准，并严格按照标准进行开发；3.优秀的编程基础和编程习惯，良好的沟通和团队协作精神；4.对HTML5技术领域、Web发展趋势具有良好的洞察力和关注度，求知欲强；5.拥有Ja *** 开发工作经验，能够熟练的手写高性能的JS代码以及熟练掌握调试技巧；6.熟悉微信小程序开发者优先,https://www.lagou.com/jobs/8017755.html?utm_source=m_cf_seo_ald_zhw,百度招聘,34b8623f527ad42e08ba3e29ff56feb8,https://www.lagou.com/jobs/8017755.html?utm_source=m_cf_seo_ald_zhw,百度招聘,20000.0,1.0,1.0
资深服务器开发工程师（MJ000273）,技术开发,本科,上海,2021-03-16,上海,5-10年,20000-40000,职位描述：工作内容：1、负责手游服务器端架构设计，实现关键框架代码；2、负责手游服务器核心功能开发；3、制定服务器端开发流程和标准，对服务器端软件开发质量负责；4、协调与客户端、策划、公司其他技术支持部门之间的关系；5、负责组织攻关技术难题。职位要求：1、本科及以上计算相关专业，至少5年游戏开发经验；2、熟悉Linux平台，熟悉Golang、C++语言优先；3、熟悉MySQL的设计、开发与优化；4、熟悉数据结构、算法及优化、Socket编程、多线程编程等；5、有系统、成熟的架构思维，软件工程思维，运营意识；6、优秀的问题分析、解决能力，较强的沟通、协作能力。,https://www.lagou.com/jobs/5334436.html?utm_source=m_cf_seo_ald_zhw,百度招聘,44fa7354df2a630eded0b8b2035f9d6f,https://www.lagou.com/jobs/5334436.html?utm_source=m_cf_seo_ald_zhw,百度招聘,30000.0,5.0,10.0
动画引擎开发工程师,技术开发,本科,上海,2021-03-16,上海,3-5年,25000-45000,职位描述：岗位职责：1.调研和实现动画方向的前沿技术2.负责UE4动画模块的开发和优化3.负责UE4动画编辑器和插件工具的开发和维护任职要求：1.精通C/C++2.良好的数学基础，熟悉动画算法3.有UE4开发经验，了解美术资源制作工具和流程4.能熟练阅读英文技术文档5.学习能力强，积极主动，沟通良好，具备团队合作精神以下为加分项：1.熟悉常用的动画压缩、优化算法2.熟悉MotionMatching等动画算法3.扎实的机器学习和深度学习基础，熟悉深度学习框架4.熟悉计算机视觉方向、面部表情、三维重建等,https://www.lagou.com/jobs/7171209.html?utm_source=m_cf_seo_ald_zhw,百度招聘,1cf8ae7725129f61eefac6009a1145c1,https://www.lagou.com/jobs/7171209.html?utm_source=m_cf_seo_ald_zhw,百度招聘,35000.0,3.0,5.0
高级go开发工程师,技术开发,本科,上海,2021-03-16,上海,3-5年,15000-25000,职位描述：岗位职责：1、负责游戏公共后台服务器的功能和架构开发；2、分析策划案的技术可行性，根据策划文档，独立设计开发方案，并完成开发相应的后台模块；3、服务器模块的性能调优、可持续发布；4、后台模块的测试，维护及优化。任职要求：1、本科及以上计算相关专业，3年（含）以上服务器开发经验；2、熟悉Linux平台，熟悉Golang、PHP语言，掌握至少1种RPC框架，2种语言都熟悉为优先；3、熟悉MySQL的设计、开发与优化，熟悉微服务架构、服务治理者优先；4、熟悉数据结构、算法及优化、Socket编程、多线程编程等；5、有很强的逻辑思维能力，思维严谨，良好的沟通协调能力，团队意识强。,https://www.lagou.com/jobs/8048455.html?utm_source=m_cf_seo_ald_zhw,百度招聘,6b7da580d10e238330163fc42e037e0e,https://www.lagou.com/jobs/8048455.html?utm_source=m_cf_seo_ald_zhw,百度招聘,20000.0,3.0,5.0
资深技术美术,其他,本科,上海,2021-03-16,上海,5-10年,25000-50000,"职位描述：工作职责：1.开发复杂的具有技术性的美术工具。2.创建丰富的软件与引擎的联动工具。3.为外包团队创建简易版美术工具。4.根据使用情况以及反馈改进上述工具。5.建立以及不断优化美术开发和量产的流程。6.设立美术方面的技术方案和规格标准。7.例行检查美术相关文件的技术和规格如：模型，拓扑，贴图，材质，权重，动画，导出文件，场景，特效和灯光等。8.为团队提供美术技术上的解决方案。9.撰写相关技术和流程文档并上传至内部的技术网页。10.与程序部门进行技术层面和逻辑方面的沟通，探讨及协作。岗位要求：1.有能力以及熟练编写跨软件平台的美术工具,shader和插件。2.拥有较强的学习能力，能够快速学会新的软件技术以及引擎技术。3.能够快速和准确的解决美术技术方面问题。4.熟悉多个主流软件并能为其开发衍生工具和插件。5.熟练掌握及运用多种开发语言，如但不仅限于Python，HLSL，C++等。6.需要拥有脚本编写和修改的能力。7.能够清晰得表达自己的思路和逻辑来为团队讲解开发的工具和流程。8.了解*Unity*的各个模块和功能并拥有开发经验。（*引擎名可以根据项目需求替换*）9.最好拥有制作美术产品的能力。10.最好有成功发布的游戏开发经验。",https://www.lagou.com/jobs/6472789.html?utm_source=m_cf_seo_ald_zhw,百度招聘,1e6e19665df85ed11515c8bd17114472,https://www.lagou.com/jobs/6472789.html?utm_source=m_cf_seo_ald_zhw,百度招聘,37500.0,5.0,10.0
IT系统管理员（MJ001142）,其他,大专,上海,2021-03-16,上海,5-10年,12000-24000,职位描述：岗位职责：1.负责公司内服务器的规划及维护，建立可靠性、稳定性、安全性兼具的服务器管理平台；2.负责公司网域规划及管理，并结合组策略、SCCM、PowerShell或其他程序手段，实现电脑、账号的自动化运维，提升IT管理效能；3.存储及数据库的运维；4.其他IT新技术在企业内应用的探索。7)任职要求：1.专科以上学历，五年以上IT经验，三年以上服务器运维经验；2.精通AD、SystemsManagement、WDS、WSUS、有大型组织（人数5000+）网域部署及升级经验；3.精通各主流虚拟化解决方案，有集群、超融合等实施部署经验；4.熟悉多种数据库的部署及维护；5.熟悉多种存储及备份解决方案，对网络知识有深刻理解；6.责任心强，学习能力强，有互联网工作经验者优先。,https://www.lagou.com/jobs/7761014.html?utm_source=m_cf_seo_ald_zhw,百度招聘,50aec7dad0719652a983308903af8508,https://www.lagou.com/jobs/7761014.html?utm_source=m_cf_seo_ald_zhw,百度招聘,18000.0,5.0,10.0
